product_code_or_sku,orders,revenue,qty_sold,Date
NLE5SP_6DP_VC,1,112.95,1,2022-08-17
NLE5SP_6DP_36SSCF,1,535.8,2,2022-08-17
NLE5SP_6DT_VC,3,385.17,4,2022-08-17
NLE5SP_6DVL_48,1,315.4,2,2022-08-17
NLE5SP_6DBK_48SS,2,282.69,4,2022-08-17
NLE5SP_6DT_60SSCF,4,3282.75,9,2022-08-17
NLE5SP_6DT_48SS,1,2082.18,6,2022-08-17
NLE5SP_6DVL_68TA,3,706.62,3,2022-08-17
NLE5SP_6DT_FC,1,136.74,2,2022-08-17
NLE5SP_6DVL_AD,2,119.06,2,2022-08-17
NLE5SP_6DT_F6,1,117.2,1,2022-08-17
NLE5SP_6DBK_TL,1,115.67,1,2022-08-17
NLE5CF_LGL,1,149.09,1,2022-08-17
NLE5SP_6DT_CS11,1,222.19,1,2022-08-17
NLE5SP_8DBK_48SS,1,157.44,2,2022-08-17
NLE5SP_6DT_XRS,1,155.69,1,2022-08-17
NLE5SP_6DVL_E45,0,0.0,0,2022-08-17
NLE5SP_6DVL_ADT,1,0.0,1,2022-08-17
NLE5SP_6DVL_46TA,0,0.0,0,2022-08-17
NLE5SP_6DT_LB,0,0.0,0,2022-08-17
NLE5SP_6DP_XRB,0,0.0,0,2022-08-17
NLE5SP_6DT_60CF,0,0.0,0,2022-08-17
NLE5SP_6DT_36SS,0,0.0,0,2022-08-17
NLE5SP_8DT_VC,0,0.0,0,2022-08-17
NLE5CO_55300_20,0,0.0,0,2022-08-17
NLE5SB_36072M,0,0.0,0,2022-08-17
NLE5SB_36048M,0,0.0,0,2022-08-17
NLE5SA_8116,0,0.0,0,2022-08-17
NLE5SA_8115,0,0.0,0,2022-08-17
NLE5IM_BM0110,0,0.0,0,2022-08-17
NLE5NC_1443,0,0.0,0,2022-08-17
NLE5UM_6150,0,0.0,0,2022-08-18
NLE5SP_8DBK_48SS,3,553.47,7,2022-08-18
NLE5SP_6DT_XRS,4,622.76,4,2022-08-18
NLE5SP_6DVL_68TA,4,942.16,4,2022-08-18
NLE5SP_6DP_36SSCF,3,1339.5,5,2022-08-18
NLE5SP_6DT_60SSCF,2,2579.85,7,2022-08-18
NLE5SP_6DVL_48,2,473.1,3,2022-08-18
NLE5SP_6DT_48SS,1,369.18,1,2022-08-18
NLE5SP_6DT_VC,3,385.17,3,2022-08-18
NLE5SP_6DT_CS11,2,444.38,2,2022-08-18
NLE5SP_6DBK_E45,0,0.0,0,2022-08-18
NLE5SP_6DBK_DS,0,0.0,0,2022-08-18
NLE5SP_6DBK_24,0,0.0,0,2022-08-18
NLE5SP_6DBK_E90,0,0.0,0,2022-08-18
NLE5SP_6DVL_AD,5,297.65,5,2022-08-18
NLE5SP_6DT_F6,0,0.0,0,2022-08-18
NLE5SP_6DT_LB,0,0.0,0,2022-08-18
NLE5SP_6DT_60CF,0,0.0,0,2022-08-18
NLE5SP_6DT_36SS,0,0.0,0,2022-08-18
NLE5SP_6DP_VC,1,112.95,1,2022-08-18
NLE5SB_36048M,2,119.28,7,2022-08-18
NLE5SP_6DBK_48,1,103.46,2,2022-08-18
NLE5SP_6DVL_ADC,2,77.02,2,2022-08-18
NLE5SP_5DT_SA,3,77.19,3,2022-08-18
NLE5SP_6DBK_AD,3,79.35,3,2022-08-18
NLE5SP_6DVL_ADWD,1,81.41,1,2022-08-18
NLE5SP_6DBK_48SS,2,144.6,2,2022-08-18
NLE5SP_6DVL_46TA,1,201.82,1,2022-08-18
NLE5SP_6DBK_TL,2,231.34,2,2022-08-18
NLE5SP_6DVL_E45,1,175.42,2,2022-08-18
NLE5CF_LGL,1,149.09,1,2022-08-18
NLE5SP_6DP_XRB,1,155.49,1,2022-08-18
NLE5SP_6DT_FC,1,68.37,1,2022-08-18
NLE5SP_6DVL_ADT,1,65.35,1,2022-08-18
NLE5SP_5DT_SC,3,63.54,3,2022-08-18
NLE5SP_8DT_VC,1,0.0,1,2022-08-18
NLE5SP_6DP_SC,2,37.34,2,2022-08-18
NLE5AS_335CL_C24,6,59.34,6,2022-08-18
NLE5CO_55300_20,1,2.9,1,2022-08-18
NLE5IM_BM0110,0,0.0,0,2022-08-18
NLE5SC_SUPERCEDAR,0,0.0,0,2022-08-18
NLE5SB_36072M,0,0.0,0,2022-08-18
NLE5SE_6UT_48,0,0.0,0,2022-08-18
NLE5SA_8116,0,0.0,0,2022-08-18
NLE5SA_8115,0,0.0,0,2022-08-18
NLE5RU_100S,0,0.0,0,2022-08-18
NLE5RU_97S,0,0.0,0,2022-08-18
NLE5UM_6150,0,0.0,0,2022-08-19
NLE5SP_6DP_36SSCF,0,0.0,0,2022-08-19
NLE5SP_6DP_SC,0,0.0,0,2022-08-19
NLE5SP_6DBK_AD,0,0.0,0,2022-08-19
NLE5SP_6DBK_48SS,0,0.0,0,2022-08-19
NLE5SP_6DBK_48,0,0.0,0,2022-08-19
NLE5SP_6DBK_DS,0,0.0,0,2022-08-19
NLE5SP_6DBK_24,0,0.0,0,2022-08-19
NLE5SP_6DBK_E45,0,0.0,0,2022-08-19
NLE5SP_6DBK_E90,0,0.0,0,2022-08-19
NLE5SP_6DBK_TL,0,0.0,0,2022-08-19
NLE5SP_6DP_VC,0,0.0,0,2022-08-19
NLE5SB_36072M,1,79.84,4,2022-08-19
NLE5SP_6DT_FC,1,68.37,1,2022-08-19
NLE5SP_5DT_SC,3,63.15,3,2022-08-19
NLE5SP_6DVL_AD,1,59.53,1,2022-08-19
NLE5SA_8116,1,14.29,1,2022-08-19
NLE5AS_335CL_C24,1,9.89,1,2022-08-19
NLE5CO_55300_20,1,5.8,2,2022-08-19
NLE5SA_8115,1,14.75,1,2022-08-19
NLE5SP_5DT_SA,1,25.73,1,2022-08-19
NLE5SP_6DVL_ADC,3,115.53,3,2022-08-19
NLE5SP_6DVL_48,2,315.4,2,2022-08-19
NLE5SP_6DT_XRS,2,311.38,2,2022-08-19
NLE5SP_6DT_48SS,1,369.18,1,2022-08-19
NLE5SP_6DVL_ADWD,3,244.23,3,2022-08-19
NLE5SP_6DT_VC,4,513.56,4,2022-08-19
NLE5SP_6DVL_68TA,5,1177.7,5,2022-08-19
NLE5SP_6DT_60SSCF,3,1139.85,3,2022-08-19
NLE5SP_6DT_F6,1,117.2,1,2022-08-19
NLE5CF_LGL,1,149.09,1,2022-08-19
NLE5SP_6DVL_46TA,1,201.82,1,2022-08-19
NLE5SP_6DVL_ADT,3,196.05,3,2022-08-19
NLE5SP_6DVL_E45,0,0.0,0,2022-08-19
NLE5SP_8DBK_48SS,0,0.0,0,2022-08-19
NLE5SP_6DT_60CF,0,0.0,0,2022-08-19
NLE5SP_6DT_36SS,0,0.0,0,2022-08-19
NLE5SP_6DP_XRB,0,0.0,0,2022-08-19
NLE5SP_6DT_LB,0,0.0,0,2022-08-19
NLE5SP_6DT_CS11,0,0.0,0,2022-08-19
NLE5SP_8DT_VC,1,0.0,1,2022-08-19
NLE5IM_BM0110,0,0.0,0,2022-08-19
NLE5SB_36048M,0,0.0,0,2022-08-19
NLE5SC_SUPERCEDAR,0,0.0,0,2022-08-19
NLE5SE_6UT_48,0,0.0,0,2022-08-19
NLE5NC_1443,0,0.0,0,2022-08-19
NLE5RU_97S,0,0.0,0,2022-08-19
NLE5SP_6DT_60SSCF,0,0.0,0,2022-08-20
NLE5UM_6150,0,0.0,0,2022-08-20
NLE5SP_5DT_SA,0,0.0,0,2022-08-20
NLE5SP_6DBK_TL,0,0.0,0,2022-08-20
NLE5SP_6DBK_E90,0,0.0,0,2022-08-20
NLE5SP_6DBK_AD,0,0.0,0,2022-08-20
NLE5SP_6DBK_48SS,0,0.0,0,2022-08-20
NLE5SP_6DBK_48,0,0.0,0,2022-08-20
NLE5SP_6DBK_24,0,0.0,0,2022-08-20
NLE5SE_6UT_48,0,0.0,0,2022-08-20
NLE5SP_8DT_VC,1,0.0,1,2022-08-20
NLE5SP_6DP_XRB,1,155.49,1,2022-08-20
NLE5SP_6DVL_68TA,1,235.54,1,2022-08-20
NLE5SP_6DBK_E45,1,59.68,2,2022-08-20
NLE5SP_6DBK_DS,1,48.72,1,2022-08-20
NLE5SP_6DT_FC,1,68.37,1,2022-08-20
NLE5SP_6DVL_ADWD,1,81.41,1,2022-08-20
NLE5SP_6DP_VC,1,0.0,1,2022-08-20
NLE5SP_6DP_SC,1,0.0,1,2022-08-20
NLE5SP_6DT_CS11,0,0.0,0,2022-08-20
NLE5SP_6DT_60CF,0,0.0,0,2022-08-20
NLE5SP_6DT_48SS,0,0.0,0,2022-08-20
NLE5SP_6DT_36SS,0,0.0,0,2022-08-20
NLE5SP_6DP_36SSCF,0,0.0,0,2022-08-20
NLE5SP_6DT_F6,0,0.0,0,2022-08-20
NLE5SP_8DBK_48SS,0,0.0,0,2022-08-20
NLE5SP_6DT_XRS,0,0.0,0,2022-08-20
NLE5SP_6DT_VC,0,0.0,0,2022-08-20
NLE5SP_6DVL_46TA,0,0.0,0,2022-08-20
NLE5SP_6DVL_48,0,0.0,0,2022-08-20
NLE5SP_6DVL_E45,0,0.0,0,2022-08-20
NLE5SP_6DVL_ADT,1,0.0,1,2022-08-20
NLE5SP_6DVL_ADC,0,0.0,0,2022-08-20
NLE5SP_6DVL_AD,0,0.0,0,2022-08-20
NLE5IM_BM0110,0,0.0,0,2022-08-20
NLE5CF_LGL,0,0.0,0,2022-08-20
NLE5RU_97S,0,0.0,0,2022-08-20
NLE5SC_SUPERCEDAR,0,0.0,0,2022-08-20
NLE5SB_36072M,0,0.0,0,2022-08-20
NLE5SB_36048M,0,0.0,0,2022-08-20
NLE5SA_8116,0,0.0,0,2022-08-20
NLE5SA_8115,0,0.0,0,2022-08-20
NLE5UM_6150,0,0.0,0,2022-08-21
NLE5SP_6DVL_68TA,3,706.62,3,2022-08-21
NLE5SP_6DP_XRB,0,0.0,0,2022-08-21
NLE5SP_6DBK_E90,1,74.98,2,2022-08-21
NLE5SA_8115,3,71.99,5,2022-08-21
NLE5SP_6DVL_ADT,1,65.35,1,2022-08-21
NLE5SC_SUPERCEDAR,1,64.8,72,2022-08-21
NLE5SP_6DVL_AD,1,59.53,1,2022-08-21
NLE5SP_6DVL_ADWD,1,81.41,1,2022-08-21
NLE5SP_6DBK_48,2,103.46,2,2022-08-21
NLE5SP_6DBK_48SS,1,57.81,1,2022-08-21
NLE5SP_6DBK_AD,1,26.45,1,2022-08-21
NLE5SP_5DT_SC,1,20.79,1,2022-08-21
NLE5AS_335CL_C24,2,19.76,2,2022-08-21
NLE5SP_6DP_SC,1,18.67,1,2022-08-21
NLE5SP_5DT_SA,2,51.46,2,2022-08-21
NLE5SP_6DBK_DS,1,48.72,1,2022-08-21
NLE5SP_6DBK_24,1,33.14,1,2022-08-21
NLE5SP_6DT_LB,1,42.21,3,2022-08-21
NLE5SP_6DVL_ADC,1,38.51,1,2022-08-21
NLE5SP_6DBK_TL,1,115.67,1,2022-08-21
NLE5SP_6DBK_E45,1,119.36,4,2022-08-21
NLE5SP_6DT_48SS,1,369.18,1,2022-08-21
NLE5SE_6UT_48,1,319.55,1,2022-08-21
NLE5SP_6DP_VC,2,225.9,2,2022-08-21
NLE5SP_6DT_60SSCF,2,1485.6,4,2022-08-21
NLE5SP_6DP_36SSCF,2,1071.6,4,2022-08-21
NLE5CF_LGL,5,745.45,5,2022-08-21
NLE5CO_55300_20,1,2.9,1,2022-08-21
NLE5SP_6DVL_48,1,157.7,1,2022-08-21
NLE5SP_6DT_XRS,1,155.69,1,2022-08-21
NLE5SP_6DT_VC,1,128.39,1,2022-08-21
NLE5SB_36072M,4,220.18,11,2022-08-21
NLE5SP_6DVL_46TA,1,179.95,1,2022-08-21
NLE5SP_8DBK_48SS,0,0.0,0,2022-08-21
NLE5SP_6DT_FC,0,0.0,0,2022-08-21
NLE5SP_6DT_CS11,0,0.0,0,2022-08-21
NLE5SP_6DT_60CF,0,0.0,0,2022-08-21
NLE5SP_6DT_36SS,0,0.0,0,2022-08-21
NLE5SP_6DVL_E45,0,0.0,0,2022-08-21
NLE5SP_8DT_VC,0,0.0,0,2022-08-21
NLE5SA_8116,0,0.0,0,2022-08-21
NLE5RU_97S,0,0.0,0,2022-08-21
NLE5SB_36048M,0,0.0,0,2022-08-21
NLE5NC_1443,0,0.0,0,2022-08-21
NLE5RU_100S,0,0.0,0,2022-08-21
NLE5SP_6DBK_DS,0,0.0,0,2022-08-22
NLE5SP_6DBK_48SS,0,0.0,0,2022-08-22
NLE5SP_6DBK_E90,0,0.0,0,2022-08-22
NLE5SP_6DT_36SS,0,0.0,0,2022-08-22
NLE5SP_6DP_XRB,0,0.0,0,2022-08-22
NLE5SP_6DP_VC,1,0.0,1,2022-08-22
NLE5SP_6DT_60CF,0,0.0,0,2022-08-22
NLE5SP_6DT_F6,0,0.0,0,2022-08-22
NLE5SP_6DT_CS11,0,0.0,0,2022-08-22
NLE5SP_6DP_36SSCF,0,0.0,0,2022-08-22
NLE5SP_6DP_SC,0,0.0,0,2022-08-22
NLE5SB_36048M,1,68.16,4,2022-08-22
NLE5SP_5DT_SC,3,62.37,4,2022-08-22
NLE5SB_36072M,2,119.76,6,2022-08-22
NLE5SP_6DBK_E45,2,119.36,4,2022-08-22
NLE5SP_6DBK_TL,1,115.67,1,2022-08-22
NLE5SP_6DBK_24,2,97.44,3,2022-08-22
NLE5SP_6DT_LB,1,28.14,2,2022-08-22
NLE5AS_335CL_C24,2,19.76,2,2022-08-22
NLE5CO_55300_20,4,17.4,6,2022-08-22
NLE5SP_6DBK_48,1,51.73,1,2022-08-22
NLE5SP_5DT_SA,2,51.46,2,2022-08-22
NLE5SP_6DVL_ADC,3,38.51,3,2022-08-22
NLE5SP_6DBK_AD,2,52.9,2,2022-08-22
NLE5SA_8116,1,14.29,1,2022-08-22
NLE5SP_8DBK_48SS,2,393.6,5,2022-08-22
NLE5SP_6DT_VC,4,385.17,4,2022-08-22
NLE5SP_6DT_XRS,2,457.73,3,2022-08-22
NLE5SP_6DVL_E45,2,350.84,4,2022-08-22
NLE5SP_6DT_48SS,1,369.18,1,2022-08-22
NLE5SP_6DT_60SSCF,5,1899.75,5,2022-08-22
NLE5SP_6DVL_68TA,4,942.16,4,2022-08-22
NLE5CF_LGL,3,745.45,5,2022-08-22
NLE5SE_6UT_48,1,319.55,1,2022-08-22
NLE5SP_6DT_FC,2,136.74,2,2022-08-22
NLE5SP_6DVL_ADT,3,196.05,3,2022-08-22
NLE5SP_6DVL_ADWD,0,0.0,0,2022-08-22
NLE5SP_6DVL_AD,0,0.0,0,2022-08-22
NLE5SP_6DVL_48,0,0.0,0,2022-08-22
NLE5SP_6DVL_46TA,0,0.0,0,2022-08-22
NLE5SC_SUPERCEDAR,1,9.5,10,2022-08-22
NLE5UM_6150,1,7.9,2,2022-08-22
NLE5SP_8DT_VC,0,0.0,0,2022-08-22
NLE5IM_BM0110,0,0.0,0,2022-08-22
NLE5NC_1443,0,0.0,0,2022-08-22
NLE5SA_8115,0,0.0,0,2022-08-22
NLE5RU_97S,0,0.0,0,2022-08-22
SFTEYSG1000025645,0,0.0,0,2022-08-23
NLE5UM_6150,0,0.0,0,2022-08-23
NLE5SC_SUPERCEDAR,0,0.0,0,2022-08-23
NLE5SE_6UT_48,0,0.0,0,2022-08-23
NLE5SP_6DBK_E45,2,89.52,3,2022-08-23
NLE5SP_6DP_SC,6,93.35,6,2022-08-23
NLE5SP_6DBK_48,2,103.46,2,2022-08-23
NLE5SA_8116,1,42.87,3,2022-08-23
NLE5SP_6DBK_DS,1,48.72,1,2022-08-23
NLE5SP_5DT_SA,2,51.46,2,2022-08-23
NLE5SB_36048M,2,51.65,3,2022-08-23
NLE5SP_6DBK_AD,2,52.9,2,2022-08-23
NLE5SA_8115,2,57.68,4,2022-08-23
NLE5SP_6DT_FC,1,68.37,1,2022-08-23
NLE5SP_8DBK_48SS,2,162.3,2,2022-08-23
NLE5SP_6DVL_E45,1,175.42,2,2022-08-23
NLE5SP_6DVL_AD,3,178.59,3,2022-08-23
NLE5SP_6DP_VC,2,225.9,2,2022-08-23
NLE5SP_6DVL_48,1,157.7,1,2022-08-23
NLE5SB_36072M,3,120.38,6,2022-08-23
NLE5AS_335CL_C24,3,38.92,4,2022-08-23
NLE5SP_6DP_XRB,1,155.49,1,2022-08-23
NLE5SP_6DT_XRS,1,155.69,1,2022-08-23
NLE5SP_6DT_LB,1,28.14,2,2022-08-23
NLE5SP_6DBK_24,1,33.14,1,2022-08-23
NLE5CO_55300_20,1,2.9,1,2022-08-23
NLE5SP_6DBK_E90,1,37.49,1,2022-08-23
NLE5SP_8DT_VC,1,230.0,1,2022-08-23
NLE5SP_6DT_36SS,0,0.0,0,2022-08-23
NLE5SP_6DVL_68TA,0,0.0,0,2022-08-23
NLE5SP_6DT_F6,0,0.0,0,2022-08-23
NLE5SP_6DT_CS11,1,0.0,1,2022-08-23
NLE5SP_6DT_60CF,0,0.0,0,2022-08-23
NLE5SP_6DBK_TL,0,0.0,0,2022-08-23
NLE5SP_6DBK_48SS,0,0.0,0,2022-08-23
NLE5SP_5DT_SC,1,0.0,1,2022-08-23
NLE5SP_6DVL_ADC,1,0.0,1,2022-08-23
NLE5SP_6DVL_ADT,0,0.0,0,2022-08-23
NLE5SP_6DVL_46TA,2,539.85,3,2022-08-23
NLE5SP_6DT_48SS,1,716.2,2,2022-08-23
NLE5SP_6DT_60SSCF,3,3696.9,10,2022-08-23
NLE5SP_6DP_36SSCF,1,267.9,1,2022-08-23
NLE5SP_6DT_VC,4,385.17,4,2022-08-23
NLE5CF_LGL,3,447.27,3,2022-08-23
NLE5SP_6DVL_ADWD,0,0.0,0,2022-08-23
NLE5NC_1443,0,0.0,0,2022-08-23
NLE5RU_100S,0,0.0,0,2022-08-23
NLE5RU_97S,0,0.0,0,2022-08-23
NLE5IM_BM0110,0,0.0,0,2022-08-23
NLE5RU_97S,0,0.0,0,2022-08-24
NLE5SA_8115,0,0.0,0,2022-08-24
NLE5SB_36048M,0,0.0,0,2022-08-24
NLE5SB_36072M,0,0.0,0,2022-08-24
NLE5SA_8116,0,0.0,0,2022-08-24
NLE5SE_6UT_48,0,0.0,0,2022-08-24
NLE5IM_BM0110,0,0.0,0,2022-08-24
NLE5NC_1443,0,0.0,0,2022-08-24
NLE5CO_55300_20,1,8.7,3,2022-08-24
NLE5SP_6DBK_DS,1,48.72,1,2022-08-24
NLE5SP_5DT_SA,1,25.73,1,2022-08-24
NLE5SP_6DBK_AD,1,26.45,1,2022-08-24
NLE5SP_6DVL_ADC,2,38.51,2,2022-08-24
NLE5SP_8DT_VC,0,0.0,0,2022-08-24
NLE5SC_SUPERCEDAR,1,300.9,354,2022-08-24
NLE5SP_6DVL_ADWD,2,239.35,3,2022-08-24
NLE5SP_6DT_CS11,1,222.19,1,2022-08-24
NLE5SP_6DBK_48SS,2,169.97,3,2022-08-24
NLE5SP_6DVL_E45,1,175.42,2,2022-08-24
NLE5SP_6DVL_ADT,5,196.05,5,2022-08-24
NLE5SP_6DVL_48,4,788.5,5,2022-08-24
NLE5SP_6DVL_68TA,7,1648.78,7,2022-08-24
NLE5SP_6DT_60CF,1,356.65,1,2022-08-24
NLE5SP_6DT_60SSCF,1,379.95,1,2022-08-24
NLE5SP_6DT_VC,3,385.17,3,2022-08-24
NLE5SP_6DVL_46TA,3,539.85,3,2022-08-24
NLE5SP_6DBK_E90,1,74.98,2,2022-08-24
NLE5SP_8DBK_48SS,1,81.15,1,2022-08-24
NLE5SP_5DT_SC,4,83.16,4,2022-08-24
NLE5SP_6DBK_E45,1,59.68,2,2022-08-24
NLE5AS_335CL_C24,3,126.44,14,2022-08-24
NLE5SP_6DBK_TL,1,115.67,1,2022-08-24
NLE5SP_6DVL_AD,2,119.06,2,2022-08-24
NLE5SP_6DBK_24,0,0.0,0,2022-08-24
NLE5SP_6DBK_48,0,0.0,0,2022-08-24
NLE5SP_6DT_XRS,0,0.0,0,2022-08-24
NLE5SP_6DT_LB,0,0.0,0,2022-08-24
NLE5SP_6DT_F6,0,0.0,0,2022-08-24
NLE5SP_6DT_FC,0,0.0,0,2022-08-24
NLE5SP_6DT_48SS,0,0.0,0,2022-08-24
NLE5SP_6DP_36SSCF,0,0.0,0,2022-08-24
NLE5SP_6DP_VC,3,0.0,3,2022-08-24
NLE5SP_6DP_XRB,0,0.0,0,2022-08-24
NLE5SP_6DT_36SS,0,0.0,0,2022-08-24
NLE5SP_6DP_SC,4,0.0,4,2022-08-24
NLE5UM_6150,0,0.0,0,2022-08-24
SFTEYSG1000025645,0,0.0,0,2022-08-24
NLE5CF_LGL,0,0.0,0,2022-08-24
NLE5CO_55300_20,0,0.0,0,2022-08-25
NLE5UM_6150,0,0.0,0,2022-08-25
NLE5SP_6DBK_AD,0,0.0,0,2022-08-25
NLE5SP_6DBK_24,0,0.0,0,2022-08-25
NLE5SP_6DBK_DS,0,0.0,0,2022-08-25
NLE5SP_6DBK_E45,0,0.0,0,2022-08-25
NLE5SP_6DBK_E90,0,0.0,0,2022-08-25
NLE5SP_6DT_CS11,1,0.0,1,2022-08-25
NLE5SP_6DT_60CF,0,0.0,0,2022-08-25
NLE5SP_6DT_LB,0,0.0,0,2022-08-25
NLE5SP_6DT_FC,0,0.0,0,2022-08-25
NLE5SP_6DT_F6,1,0.0,1,2022-08-25
NLE5SP_6DP_SC,0,0.0,0,2022-08-25
NLE5RU_97S,1,99.0,36,2022-08-25
NLE5SP_6DVL_ADWD,1,81.41,1,2022-08-25
NLE5SP_6DBK_TL,1,115.67,1,2022-08-25
NLE5SP_6DP_VC,1,112.95,1,2022-08-25
NLE5SP_5DT_SA,1,25.73,1,2022-08-25
NLE5SB_36072M,1,39.92,2,2022-08-25
NLE5SP_5DT_SC,4,62.37,4,2022-08-25
NLE5SP_6DBK_48SS,1,57.81,1,2022-08-25
NLE5SP_6DBK_48,1,51.73,1,2022-08-25
NLE5SP_6DT_VC,4,385.17,4,2022-08-25
NLE5SP_6DT_48SS,1,369.18,1,2022-08-25
NLE5SP_6DP_XRB,2,310.98,2,2022-08-25
NLE5SP_6DT_36SS,1,286.71,1,2022-08-25
NLE5SP_6DVL_ADT,4,261.4,4,2022-08-25
NLE5SP_6DP_36SSCF,2,2143.2,8,2022-08-25
NLE5SP_6DT_60SSCF,3,1865.55,5,2022-08-25
NLE5SP_6DVL_68TA,2,692.48,3,2022-08-25
NLE5SP_6DVL_46TA,3,539.85,3,2022-08-25
NLE5SP_6DVL_48,1,157.7,1,2022-08-25
NLE5SP_6DT_XRS,1,155.69,1,2022-08-25
NLE5CF_LGL,1,149.09,1,2022-08-25
NLE5SP_6DVL_AD,3,178.59,3,2022-08-25
NLE5SP_8DBK_48SS,0,0.0,0,2022-08-25
NLE5SP_6DVL_E45,0,0.0,0,2022-08-25
NLE5SP_6DVL_ADC,0,0.0,0,2022-08-25
NLE5SA_8115,1,14.75,1,2022-08-25
NLE5SP_8DT_VC,0,0.0,0,2022-08-25
NLE5SC_SUPERCEDAR,0,0.0,0,2022-08-25
NLE5SA_8116,0,0.0,0,2022-08-25
NLE5SE_6UT_48,0,0.0,0,2022-08-25
NLE5NC_1443,0,0.0,0,2022-08-25
NLE5RU_100S,0,0.0,0,2022-08-25
NLE5CF_LGL,0,0.0,0,2022-08-26
NLE5UM_6150,0,0.0,0,2022-08-26
NLE5SE_6UT_48,0,0.0,0,2022-08-26
NLE5SP_6DBK_DS,2,97.44,2,2022-08-26
NLE5SP_6DT_LB,2,84.42,6,2022-08-26
NLE5SP_6DVL_ADWD,1,81.41,1,2022-08-26
NLE5SP_6DT_FC,1,68.37,1,2022-08-26
NLE5SP_6DT_F6,1,117.2,1,2022-08-26
NLE5SP_6DP_VC,3,112.95,3,2022-08-26
NLE5SP_6DBK_E90,3,112.47,3,2022-08-26
NLE5SP_6DBK_AD,4,105.8,4,2022-08-26
NLE5SP_6DVL_ADT,3,65.35,3,2022-08-26
NLE5SP_5DT_SC,4,62.37,4,2022-08-26
NLE5SP_6DP_SC,2,18.67,2,2022-08-26
NLE5CO_55300_20,4,14.5,5,2022-08-26
NLE5SP_6DBK_24,1,33.14,1,2022-08-26
NLE5SP_6DBK_E45,1,59.68,2,2022-08-26
NLE5SP_6DVL_AD,1,59.53,1,2022-08-26
NLE5SP_6DBK_48,1,51.73,1,2022-08-26
NLE5SP_5DT_SA,3,51.46,3,2022-08-26
NLE5SB_36072M,1,39.92,2,2022-08-26
NLE5SP_6DVL_68TA,3,928.02,4,2022-08-26
NLE5SP_6DBK_TL,6,809.69,7,2022-08-26
NLE5SP_6DT_VC,6,770.34,7,2022-08-26
NLE5SP_6DT_60CF,1,713.3,2,2022-08-26
NLE5SP_6DP_36SSCF,2,1071.6,4,2022-08-26
NLE5SP_6DT_60SSCF,5,3339.75,9,2022-08-26
NLE5SP_8DT_VC,2,1150.0,5,2022-08-26
NLE5SP_6DBK_48SS,1,168.24,3,2022-08-26
NLE5SP_8DBK_48SS,1,157.44,2,2022-08-26
NLE5SP_6DT_XRS,2,155.69,2,2022-08-26
NLE5SA_8115,2,153.45,11,2022-08-26
NLE5SP_6DT_36SS,1,286.71,1,2022-08-26
NLE5SP_6DT_CS11,1,222.19,1,2022-08-26
NLE5SP_6DVL_E45,0,0.0,0,2022-08-26
NLE5SP_6DVL_ADC,1,0.0,1,2022-08-26
NLE5SP_6DVL_48,0,0.0,0,2022-08-26
NLE5SP_6DVL_46TA,0,0.0,0,2022-08-26
NLE5SP_6DP_XRB,0,0.0,0,2022-08-26
NLE5SP_6DT_48SS,0,0.0,0,2022-08-26
NLE5RU_97S,0,0.0,0,2022-08-26
NLE5SA_8116,0,0.0,0,2022-08-26
NLE5SB_36048M,0,0.0,0,2022-08-26
NLE5IM_BM0110,0,0.0,0,2022-08-26
NLE5SP_6DT_60SSCF,0,0.0,0,2022-08-27
NLE5UM_6150,0,0.0,0,2022-08-27
NLE5SP_6DBK_48,0,0.0,0,2022-08-27
NLE5SP_5DT_SC,0,0.0,0,2022-08-27
NLE5SP_5DT_SA,0,0.0,0,2022-08-27
NLE5SP_6DBK_48SS,0,0.0,0,2022-08-27
NLE5SP_6DBK_E45,0,0.0,0,2022-08-27
NLE5SE_6UT_48,0,0.0,0,2022-08-27
NLE5CO_55300_20,1,2.9,1,2022-08-27
NLE5SP_6DP_SC,2,18.67,3,2022-08-27
NLE5AS_335CL_C24,2,29.04,3,2022-08-27
NLE5SP_8DT_VC,0,0.0,0,2022-08-27
NLE5SP_6DBK_DS,1,48.72,1,2022-08-27
NLE5SP_6DVL_46TA,1,179.95,1,2022-08-27
NLE5SP_6DVL_AD,2,178.59,3,2022-08-27
NLE5SP_6DP_XRB,2,457.15,3,2022-08-27
NLE5SP_6DP_36SSCF,3,1607.4,6,2022-08-27
NLE5SP_6DVL_68TA,2,692.48,3,2022-08-27
NLE5CF_LGL,3,596.36,4,2022-08-27
NLE5SC_SUPERCEDAR,1,81.0,90,2022-08-27
NLE5SP_6DBK_E90,2,74.98,2,2022-08-27
NLE5SA_8115,2,71.55,5,2022-08-27
NLE5SP_6DVL_ADT,1,65.35,1,2022-08-27
NLE5SP_6DBK_AD,2,52.9,2,2022-08-27
NLE5SP_6DBK_24,2,97.44,3,2022-08-27
NLE5SP_6DBK_TL,1,115.67,1,2022-08-27
NLE5SP_6DP_VC,2,112.95,3,2022-08-27
NLE5SP_6DT_FC,0,0.0,0,2022-08-27
NLE5SP_6DT_F6,0,0.0,0,2022-08-27
NLE5SP_6DT_CS11,0,0.0,0,2022-08-27
NLE5SP_6DT_LB,0,0.0,0,2022-08-27
NLE5SP_6DVL_E45,0,0.0,0,2022-08-27
NLE5SP_6DVL_ADWD,0,0.0,0,2022-08-27
